tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-520,Roland Garros,Clay,128,G,20170529,145,104678,,,Viktor Troicki,R,193,SRB,31.29637235,35,1135,105539,,,Evgeny Donskoy,R,185,RUS,27.05544148,99,554,7-6(4) 6-4 6-0,5,R128,137,6,4,129,72,56,27,0,20,21,4,2,81,39,28,20,0,1,6
2017-520,Roland Garros,Clay,128,G,20170529,146,104898,,,Robin Haase,R,190,NED,30.14647502,46,948,200282,,,Alex De Minaur,R,,AUS,18.27789185,240,224,6-2 6-3 6-1,5,R128,96,7,2,76,43,34,19,0,1,1,4,4,76,48,29,11,0,5,11
2017-520,Roland Garros,Clay,128,G,20170529,147,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,105332,,,Benoit Paire,R,196,FRA,28.05749487,45,950,6-1 6-4 6-1,5,R128,112,1,2,66,42,28,17,0,2,4,0,2,82,40,20,16,0,10,18
2017-520,Roland Garros,Clay,128,G,20170529,148,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,106071,,,Bernard Tomic,R,193,AUS,24.60232717,39,1015,6-4 6-0 6-2,5,R128,80,11,1,60,33,29,19,0,0,0,3,2,80,49,30,10,0,3,9
2017-520,Roland Garros,Clay,128,G,20170529,149,104620,,,Simone Bolelli,R,183,ITA,31.6386037,470,78,103917,,,Nicolas Mahut,R,190,FRA,35.35112936,48,935,6-4 6-2 6-2,5,R128,107,4,0,74,58,42,13,0,2,3,6,2,85,48,32,14,0,9,15
2017-520,Roland Garros,Clay,128,G,20170529,150,106432,,,Borna Coric,R,,CRO,20.53661875,40,1011,106288,,,Mathias Bourgue,R,,FRA,23.35934292,156,358,7-6(5) 6-3 6-2,5,R128,147,4,1,98,58,45,27,0,4,4,8,1,91,52,36,21,0,3,6
2017-520,Roland Garros,Clay,128,G,20170529,151,105449,25,,Steve Johnson,R,188,USA,27.42778919,26,1565,105216,,,Yuichi Sugita,R,173,JPN,28.69267625,78,674,6-3 6-3 6-7(4) 6-7(3) 6-3,5,R128,214,13,9,155,82,61,39,0,3,6,5,6,169,104,68,33,0,9,17
2017-520,Roland Garros,Clay,128,G,20170529,152,103333,23,,Ivo Karlovic,R,208,CRO,38.2477755,24,1820,126774,,,Stefanos Tsitsipas,R,,GRE,18.79534565,205,264,7-6(5) 7-5 6-4,5,R128,134,10,3,93,63,53,19,0,3,4,8,6,116,59,47,27,0,4,7
2017-520,Roland Garros,Clay,128,G,20170529,153,104547,,,Horacio Zeballos,L,188,ARG,32.08761123,65,793,105173,,,Adrian Mannarino,L,183,FRA,28.91444216,54,871,7-5 6-3 6-4,5,R128,132,4,1,91,56,39,18,0,4,8,6,3,83,54,29,14,0,1,8
2017-520,Roland Garros,Clay,128,G,20170529,154,104660,,,Sergiy Stakhovsky,R,193,UKR,31.39219713,123,458,104229,,,Yen Hsun Lu,R,180,TPE,33.79055441,60,828,6-3 6-4 7-6(4),5,R128,127,16,3,92,53,47,23,0,0,0,4,5,99,60,43,23,0,5,7
2017-520,Roland Garros,Clay,128,G,20170529,155,105676,10,,David Goffin,R,163,BEL,26.47501711,12,3055,103908,,,Paul Henri Mathieu,R,185,FRA,35.37577002,120,471,6-2 6-2 6-2,5,R128,110,12,2,73,42,35,21,0,1,1,1,3,85,51,29,14,0,12,18
2017-520,Roland Garros,Clay,128,G,20170529,156,106298,16,,Lucas Pouille,R,185,FRA,23.26078029,17,2320,103898,,,Julien Benneteau,R,185,FRA,35.43874059,98,554,7-6(6) 3-6 4-6 6-3 6-4,5,R128,201,17,7,151,67,57,51,0,3,6,14,9,146,91,71,33,0,7,10
2017-520,Roland Garros,Clay,128,G,20170529,157,105064,,,Thomaz Bellucci,L,188,BRA,29.41273101,61,827,105583,,,Dusan Lajovic,R,180,SRB,26.91307324,81,669,4-6 7-5 6-4 6-4,5,R128,178,9,10,129,86,65,18,0,8,13,7,1,145,92,57,26,0,12,19
2017-520,Roland Garros,Clay,128,G,20170529,158,126127,,,Benjamin Bonzi,U,,FRA,20.96919918,266,198,106421,,,Daniil Medvedev,R,,RUS,21.29500342,66,782,5-7 6-4 6-1 3-1 RET,5,R128,147,4,4,120,67,49,25,0,11,14,6,8,116,61,43,24,0,12,18
2017-520,Roland Garros,Clay,128,G,20170529,159,105077,19,,Albert Ramos,L,188,ESP,29.36344969,20,2065,105657,,,Marius Copil,R,193,ROU,26.6146475,94,577,6-7(7) 6-1 6-4 6-2,5,R128,186,4,2,109,66,49,27,0,4,6,8,5,134,68,48,25,0,12,19
2017-520,Roland Garros,Clay,128,G,20170529,160,109303,,,Stefano Napolitano,R,,ITA,22.13278576,187,293,104999,32,,Mischa Zverev,L,190,GER,29.76865161,31,1311,4-6 7-5 6-2 6-2,5,R128,162,6,5,110,65,46,26,0,4,8,8,3,124,86,55,13,0,11,19
2017-520,Roland Garros,Clay,128,G,20170529,161,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.78302533,41,1005,126094,,,Andrey Rublev,R,,RUS,19.60574949,118,483,0-6 6-4 6-2 6-7(3) 9-7,5,R128,210,3,4,149,102,67,23,0,5,12,4,7,163,84,55,44,0,10,18
2017-520,Roland Garros,Clay,128,G,20170529,162,105311,,,Joao Sousa,R,185,POR,28.16427105,59,830,104386,,,Janko Tipsarevic,R,180,SRB,32.93360712,58,840,4-6 7-6(3) 6-2 6-2,5,R128,188,6,5,137,79,54,27,0,8,12,6,0,134,70,43,30,0,7,14
2017-520,Roland Garros,Clay,128,G,20170529,163,104925,2,,Novak Djokovic,R,188,SRB,30.02053388,2,7445,104719,,,Marcel Granollers,R,190,ESP,31.12936345,77,675,6-3 6-4 6-2,5,R128,147,5,1,87,58,36,18,0,6,10,5,0,102,56,33,16,0,12,20
2017-520,Roland Garros,Clay,128,G,20170529,164,104918,1,,Andy Murray,R,190,GBR,30.03969884,1,10370,105373,,,Martin Klizan,L,190,SVK,27.88227242,50,925,6-7(3) 6-2 6-2 7-6(3),5,R64,214,9,4,125,62,49,39,0,5,7,5,7,137,76,48,33,0,8,14
2017-520,Roland Garros,Clay,128,G,20170529,165,105223,29,,Juan Martin Del Potro,R,198,ARG,28.678987,30,1325,104597,,,Nicolas Almagro,R,183,ESP,31.77002053,69,755,6-3 3-6 1-1 RET,5,R64,90,6,2,59,38,30,10,0,1,2,7,1,51,35,27,10,0,0,1
2017-520,Roland Garros,Clay,128,G,20170529,166,104545,21,,John Isner,R,206,USA,32.09034908,22,2020,103893,,,Paolo Lorenzi,R,183,ITA,35.45242984,34,1153,6-3 7-6(3) 7-6(2),5,R64,129,21,1,103,73,62,20,0,2,2,7,1,90,53,42,26,0,2,3
2017-520,Roland Garros,Clay,128,G,20170529,167,111575,,,Karen Khachanov,R,,RUS,21.02121834,53,896,104607,13,,Tomas Berdych,R,196,CZE,31.69609856,14,2885,7-5 6-4 6-4,5,R64,133,12,2,92,43,38,29,0,0,0,7,1,100,57,39,26,0,7,10
2017-520,Roland Garros,Clay,128,G,20170529,168,104269,,,Fernando Verdasco,L,188,ESP,33.53593429,37,1085,105732,,,Pierre Hugues Herbert,R,188,FRA,26.19849418,82,662,6-3 3-6 4-6 6-3 6-3,5,R64,209,5,3,145,105,75,24,0,11,14,11,3,155,90,60,36,0,6,11
2017-520,Roland Garros,Clay,128,G,20170529,169,104655,22,,Pablo Cuevas,R,180,URU,31.40588638,23,1865,106044,,,Nicolas Kicker,R,,ARG,24.78302533,87,624,6-4 6-4 6-4,5,R64,120,2,3,92,54,37,20,0,5,8,3,4,80,52,34,14,0,7,13
2017-520,Roland Garros,Clay,128,G,20170529,170,111202,,,Hyeon Chung,R,,KOR,21.02669405,67,781,104797,,,Denis Istomin,R,188,UZB,30.72416153,80,669,6-1 7-5 6-1,5,R64,111,3,2,73,43,36,18,0,1,2,4,4,82,51,27,14,0,7,14
2017-520,Roland Garros,Clay,128,G,20170529,171,105453,8,,Kei Nishikori,R,178,JPN,27.41409993,9,3650,104871,,,Jeremy Chardy,R,188,FRA,30.29158111,74,705,6-3 6-0 7-6(5),5,R64,117,5,5,85,50,42,15,0,6,9,6,5,84,55,30,14,0,2,9
2017-520,Roland Garros,Clay,128,G,20170529,172,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,105238,,,Alexandr Dolgopolov,R,180,UKR,28.55578371,89,611,6-4 7-6(5) 7-5,5,R64,154,16,5,116,70,52,28,0,5,7,6,1,110,71,51,19,0,5,9
2017-520,Roland Garros,Clay,128,G,20170529,173,104926,28,,Fabio Fognini,R,178,ITA,30.01505818,29,1350,104312,,,Andreas Seppi,R,190,ITA,33.26762491,83,651,6-4 7-5 6-3,5,R64,140,5,7,102,57,40,22,0,6,9,4,4,103,46,27,28,0,12,18
2017-520,Roland Garros,Clay,128,G,20170529,174,104755,24,,Richard Gasquet,R,185,FRA,30.94592745,25,1605,103607,,,Victor Estrella,R,173,DOM,36.82135524,90,595,6-1 6-0 6-4,5,R64,103,5,2,71,40,35,17,0,4,4,0,2,82,55,31,8,0,5,11
2017-520,Roland Garros,Clay,128,G,20170529,175,104792,15,,Gael Monfils,R,193,FRA,30.74058864,16,2365,106329,,,Thiago Monteiro,L,,BRA,22.99520876,95,570,6-1 6-4 6-1,5,R64,91,6,0,67,53,37,7,0,2,4,2,3,63,40,18,7,0,4,12
2017-520,Roland Garros,Clay,128,G,20170529,176,106378,,,Kyle Edmund,R,,GBR,22.38740589,49,933,105952,,,Renzo Olivo,R,,ARG,25.20465435,91,593,7-5 6-3 6-1,5,R64,122,1,3,80,49,38,17,0,3,5,2,4,92,57,36,13,0,3,10
2017-520,Roland Garros,Clay,128,G,20170529,177,104731,,,Kevin Anderson,R,203,RSA,31.03080082,56,845,106401,18,,Nick Kyrgios,R,193,AUS,22.08898015,19,2155,5-7 6-4 6-1 6-2,5,R64,155,21,8,112,65,56,20,0,6,8,16,9,122,85,56,16,0,7,13
2017-520,Roland Garros,Clay,128,G,20170529,178,103852,,,Feliciano Lopez,L,188,ESP,35.68788501,36,1115,103970,30,,David Ferrer,R,175,ESP,35.15674196,33,1185,7-5 3-6 7-5 4-6 6-4,5,R64,232,11,6,171,102,75,29,0,12,19,5,14,174,103,72,33,0,16,24
2017-520,Roland Garros,Clay,128,G,20170529,179,105227,7,,Marin Cilic,R,198,CRO,28.66529774,8,3765,104505,,,Konstantin Kravchuk,R,190,RUS,32.26009582,129,446,6-3 6-2 6-2,5,R64,98,11,5,72,44,42,14,0,1,1,5,2,83,57,37,8,0,5,10
2017-520,Roland Garros,Clay,128,G,20170529,180,105683,5,,Milos Raonic,R,196,CAN,26.4202601,6,4450,104297,,,Rogerio Dutra Silva,R,178,BRA,33.31690623,79,673,4-6 6-2 6-3 6-4,5,R64,143,25,5,105,76,58,18,0,4,6,1,7,126,78,51,24,0,15,20
2017-520,Roland Garros,Clay,128,G,20170529,181,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.98494182,153,372,105477,,,Marco Trungelliti,R,,ARG,27.32375086,162,348,7-5 6-4 7-5,5,R64,147,7,8,94,40,29,28,0,2,7,4,6,132,75,46,21,0,7,15
2017-520,Roland Garros,Clay,128,G,20170529,182,105807,20,,Pablo Carreno Busta,R,188,ESP,25.88090349,21,2045,106121,,,Taro Daniel,R,,JPN,24.3340178,102,544,7-5 6-4 4-6 6-0,5,R64,161,15,2,125,80,53,27,0,5,8,5,3,126,81,53,17,0,14,21
2017-520,Roland Garros,Clay,128,G,20170529,183,105777,11,,Grigor Dimitrov,R,188,BUL,26.03696099,13,2900,103990,,,Tommy Robredo,R,180,ESP,35.07734428,274,192,6-3 6-4 7-5,5,R64,133,4,4,95,65,56,14,0,1,1,1,2,90,61,39,18,0,6,9
2017-520,Roland Garros,Clay,128,G,20170529,184,106210,,,Jiri Vesely,L,,CZE,23.88501027,57,840,105379,,,Aljaz Bedene,R,181,GBR,27.86310746,52,898,6-3 6-3 4-6 6-3,5,R64,172,13,8,132,75,59,30,0,12,13,12,3,109,54,40,29,0,4,8
2017-520,Roland Garros,Clay,128,G,20170529,185,105138,17,,Roberto Bautista Agut,R,183,ESP,29.12251882,18,2155,105062,,,Mikhail Kukushkin,R,183,KAZ,29.42368241,85,630,6-3 3-6 6-3 7-6(3),5,R64,175,3,1,126,75,54,26,0,9,14,2,1,130,99,60,16,0,4,10
2017-520,Roland Garros,Clay,128,G,20170529,186,105932,,,Nikoloz Basilashvili,R,185,RUS,25.26214921,63,811,104678,,,Viktor Troicki,R,193,SRB,31.29637235,35,1135,7-6(3) 7-6(2) 7-6(6),5,R64,158,2,0,123,91,67,16,0,3,7,14,7,135,70,53,29,0,10,14
2017-520,Roland Garros,Clay,128,G,20170529,187,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,104898,,,Robin Haase,R,190,NED,30.14647502,46,948,6-1 6-4 6-3,5,R64,109,4,1,66,46,35,17,0,0,0,6,4,80,51,32,14,0,5,10
2017-520,Roland Garros,Clay,128,G,20170529,188,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,104620,,,Simone Bolelli,R,183,ITA,31.6386037,470,78,7-5 6-1 6-3,5,R64,143,8,7,86,40,33,27,0,4,5,0,1,128,102,58,9,0,24,30
2017-520,Roland Garros,Clay,128,G,20170529,189,105449,25,,Steve Johnson,R,188,USA,27.42778919,26,1565,106432,,,Borna Coric,R,,CRO,20.53661875,40,1011,6-2 7-6(8) 3-6 7-6(6),5,R64,233,12,6,137,75,61,32,0,3,5,10,4,160,90,62,41,0,12,15
2017-520,Roland Garros,Clay,128,G,20170529,190,104547,,,Horacio Zeballos,L,188,ARG,32.08761123,65,793,103333,23,,Ivo Karlovic,R,208,CRO,38.2477755,24,1820,7-6(5) 7-6(5) 6-3,5,R64,133,8,2,96,69,64,17,0,0,0,29,6,102,64,54,20,0,2,3
2017-520,Roland Garros,Clay,128,G,20170529,191,105676,10,,David Goffin,R,163,BEL,26.47501711,12,3055,104660,,,Sergiy Stakhovsky,R,193,UKR,31.39219713,123,458,6-2 6-4 3-6 6-3,5,R64,154,6,1,97,61,50,24,0,4,5,11,2,134,83,54,23,0,12,16
2017-520,Roland Garros,Clay,128,G,20170529,192,106298,16,,Lucas Pouille,R,185,FRA,23.26078029,17,2320,105064,,,Thomaz Bellucci,L,188,BRA,29.41273101,61,827,7-6(5) 6-1 6-2,5,R64,128,5,7,102,67,48,16,0,4,6,3,8,86,48,30,15,0,4,10
2017-520,Roland Garros,Clay,128,G,20170529,193,105077,19,,Albert Ramos,L,188,ESP,29.36344969,20,2065,126127,,,Benjamin Bonzi,U,,FRA,20.96919918,266,198,6-2 6-1 6-1,5,R64,84,8,1,57,38,30,14,0,0,0,2,2,68,38,19,11,0,7,14
2017-520,Roland Garros,Clay,128,G,20170529,194,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.78302533,41,1005,109303,,,Stefano Napolitano,R,,ITA,22.13278576,187,293,6-3 7-5 6-2,5,R64,128,2,4,109,69,51,18,0,9,11,3,1,86,51,32,14,0,12,18
2017-520,Roland Garros,Clay,128,G,20170529,195,104925,2,,Novak Djokovic,R,188,SRB,30.02053388,2,7445,105311,,,Joao Sousa,R,185,POR,28.16427105,59,830,6-1 6-4 6-3,5,R64,127,2,1,88,51,41,18,0,4,5,2,2,83,46,28,15,0,8,14
2017-520,Roland Garros,Clay,128,G,20170529,196,104918,1,,Andy Murray,R,190,GBR,30.03969884,1,10370,105223,29,,Juan Martin Del Potro,R,198,ARG,28.678987,30,1325,7-6(8) 7-5 6-0,5,R32,173,5,3,102,58,40,27,0,7,9,6,4,108,66,43,14,0,11,17
2017-520,Roland Garros,Clay,128,G,20170529,197,111575,,,Karen Khachanov,R,,RUS,21.02121834,53,896,104545,21,,John Isner,R,206,USA,32.09034908,22,2020,7-6(1) 6-3 6-7(5) 7-6(3),5,R32,180,8,8,147,71,64,47,0,4,4,14,2,138,91,71,27,0,5,6
2017-520,Roland Garros,Clay,128,G,20170529,198,104269,,,Fernando Verdasco,L,188,ESP,33.53593429,37,1085,104655,22,,Pablo Cuevas,R,180,URU,31.40588638,23,1865,6-2 6-1 6-3,5,R32,93,2,5,72,48,36,13,0,6,8,0,7,75,38,18,12,0,6,14
2017-520,Roland Garros,Clay,128,G,20170529,199,105453,8,,Kei Nishikori,R,178,JPN,27.41409993,9,3650,111202,,,Hyeon Chung,R,,KOR,21.02669405,67,781,7-5 6-4 6-7(4) 0-6 6-4,5,R32,231,7,3,161,94,67,35,0,11,17,7,4,163,89,67,34,0,8,14
2017-520,Roland Garros,Clay,128,G,20170529,200,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,104926,28,,Fabio Fognini,R,178,ITA,30.01505818,29,1350,7-6(2) 6-0 6-2,5,R32,111,6,2,79,49,36,18,0,4,6,0,7,86,46,25,19,0,5,12
2017-520,Roland Garros,Clay,128,G,20170529,201,104792,15,,Gael Monfils,R,193,FRA,30.74058864,16,2365,104755,24,,Richard Gasquet,R,185,FRA,30.94592745,25,1605,7-6(5) 5-7 4-3 RET,5,R32,144,4,3,92,65,50,15,0,0,2,2,3,114,72,47,25,0,9,11
2017-520,Roland Garros,Clay,128,G,20170529,202,104731,,,Kevin Anderson,R,203,RSA,31.03080082,56,845,106378,,,Kyle Edmund,R,,GBR,22.38740589,49,933,6-7(6) 7-6(4) 5-7 6-1 6-4,5,R32,238,24,2,161,105,82,35,0,1,2,4,6,167,92,69,41,0,12,15
2017-520,Roland Garros,Clay,128,G,20170529,203,105227,7,,Marin Cilic,R,198,CRO,28.66529774,8,3765,103852,,,Feliciano Lopez,L,188,ESP,35.68788501,36,1115,6-1 6-3 6-3,5,R32,107,8,5,82,38,26,27,0,5,7,1,2,70,43,24,7,0,5,12
2017-520,Roland Garros,Clay,128,G,20170529,204,105683,5,,Milos Raonic,R,196,CAN,26.4202601,6,4450,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.98494182,153,372,6-1 1-0 RET,5,R32,28,5,1,19,14,13,3,0,0,0,1,6,29,14,7,5,0,2,5
2017-520,Roland Garros,Clay,128,G,20170529,205,105807,20,,Pablo Carreno Busta,R,188,ESP,25.88090349,21,2045,105777,11,,Grigor Dimitrov,R,188,BUL,26.03696099,13,2900,7-5 6-3 6-4,5,R32,138,0,3,97,62,43,21,0,6,8,14,5,103,55,38,21,0,6,11
2017-520,Roland Garros,Clay,128,G,20170529,206,105138,17,,Roberto Bautista Agut,R,183,ESP,29.12251882,18,2155,106210,,,Jiri Vesely,L,,CZE,23.88501027,57,840,6-3 6-4 6-3,5,R32,122,4,4,89,54,35,22,0,2,4,5,6,80,43,27,16,0,9,15
2017-520,Roland Garros,Clay,128,G,20170529,207,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,105932,,,Nikoloz Basilashvili,R,185,RUS,25.26214921,63,811,6-0 6-1 6-0,5,R32,90,3,0,53,29,22,19,0,3,3,1,2,65,48,19,5,0,8,16
2017-520,Roland Garros,Clay,128,G,20170529,208,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,105449,25,,Steve Johnson,R,188,USA,27.42778919,26,1565,6-1 7-6(4) 6-3,5,R32,123,10,4,80,54,47,17,0,3,4,5,1,118,72,47,17,0,11,15
2017-520,Roland Garros,Clay,128,G,20170529,209,104547,,,Horacio Zeballos,L,188,ARG,32.08761123,65,793,105676,10,,David Goffin,R,163,BEL,26.47501711,12,3055,4-5 RET,5,R32,57,0,1,36,21,15,7,0,2,3,2,1,32,15,14,8,0,2,2
2017-520,Roland Garros,Clay,128,G,20170529,210,105077,19,,Albert Ramos,L,188,ESP,29.36344969,20,2065,106298,16,,Lucas Pouille,R,185,FRA,23.26078029,17,2320,6-2 3-6 5-7 6-2 6-1,5,R32,221,2,6,151,94,59,34,0,11,15,6,9,156,89,62,27,0,11,19
2017-520,Roland Garros,Clay,128,G,20170529,211,104925,2,,Novak Djokovic,R,188,SRB,30.02053388,2,7445,106043,,,Diego Sebastian Schwartzman,R,170,ARG,24.78302533,41,1005,5-7 6-3 3-6 6-1 6-1,5,R32,198,7,1,114,80,62,19,0,3,7,4,5,153,92,57,24,0,13,21
2017-520,Roland Garros,Clay,128,G,20170529,212,104918,1,,Andy Murray,R,190,GBR,30.03969884,1,10370,111575,,,Karen Khachanov,R,,RUS,21.02121834,53,896,6-3 6-4 6-4,5,R16,124,5,1,81,53,37,21,0,0,2,1,6,79,46,30,17,0,4,9
2017-520,Roland Garros,Clay,128,G,20170529,213,105453,8,,Kei Nishikori,R,178,JPN,27.41409993,9,3650,104269,,,Fernando Verdasco,L,188,ESP,33.53593429,37,1085,0-6 6-4 6-4 6-0,5,R16,154,4,2,112,59,37,25,0,8,13,3,6,109,77,48,12,0,10,17
2017-520,Roland Garros,Clay,128,G,20170529,214,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,104792,15,,Gael Monfils,R,193,FRA,30.74058864,16,2365,7-5 7-6(7) 6-2,5,R16,163,3,1,127,79,55,27,0,11,13,4,3,90,58,44,12,0,2,7
2017-520,Roland Garros,Clay,128,G,20170529,215,105227,7,,Marin Cilic,R,198,CRO,28.66529774,8,3765,104731,,,Kevin Anderson,R,203,RSA,31.03080082,56,845,6-3 3-0 RET,5,R16,48,4,2,32,17,14,7,0,0,1,0,1,33,16,7,7,0,0,4
2017-520,Roland Garros,Clay,128,G,20170529,216,105807,20,,Pablo Carreno Busta,R,188,ESP,25.88090349,21,2045,105683,5,,Milos Raonic,R,196,CAN,26.4202601,6,4450,4-6 7-6(2) 6-7(6) 6-4 8-6,5,R16,257,10,0,206,153,101,27,0,12,18,25,7,176,124,90,21,0,10,17
2017-520,Roland Garros,Clay,128,G,20170529,217,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,105138,17,,Roberto Bautista Agut,R,183,ESP,29.12251882,18,2155,6-1 6-2 6-2,5,R16,110,4,2,68,42,29,19,0,3,4,0,1,76,58,30,6,0,11,18
2017-520,Roland Garros,Clay,128,G,20170529,218,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,104547,,,Horacio Zeballos,L,188,ARG,32.08761123,65,793,6-1 6-3 6-1,5,R16,99,4,5,66,38,35,13,0,2,3,1,1,73,49,25,8,0,5,12
2017-520,Roland Garros,Clay,128,G,20170529,219,104925,2,,Novak Djokovic,R,188,SRB,30.02053388,2,7445,105077,19,,Albert Ramos,L,188,ESP,29.36344969,20,2065,7-6(5) 6-1 6-3,5,R16,147,3,0,99,61,44,18,0,5,8,3,2,99,64,34,16,0,3,10
2017-520,Roland Garros,Clay,128,G,20170529,220,104918,1,,Andy Murray,R,190,GBR,30.03969884,1,10370,105453,8,,Kei Nishikori,R,178,JPN,27.41409993,9,3650,2-6 6-1 7-6(0) 6-1,5,QF,159,3,6,111,69,51,18,0,4,9,1,2,89,50,31,18,0,5,12
2017-520,Roland Garros,Clay,128,G,20170529,221,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,105227,7,,Marin Cilic,R,198,CRO,28.66529774,8,3765,6-3 6-3 6-1,5,QF,100,3,2,77,48,31,23,0,2,3,5,6,68,33,19,15,0,3,9
2017-520,Roland Garros,Clay,128,G,20170529,222,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,105807,20,,Pablo Carreno Busta,R,188,ESP,25.88090349,21,2045,6-2 2-0 RET,5,QF,51,0,0,26,17,8,6,0,0,2,0,2,28,22,8,0,0,0,5
2017-520,Roland Garros,Clay,128,G,20170529,223,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,104925,2,,Novak Djokovic,R,188,SRB,30.02053388,2,7445,7-6(5) 6-3 6-0,5,QF,135,2,3,82,50,37,17,0,4,6,2,3,104,67,38,15,0,9,15
2017-520,Roland Garros,Clay,128,G,20170529,224,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,104918,1,,Andy Murray,R,190,GBR,30.03969884,1,10370,6-7(6) 6-3 5-7 7-6(3) 6-1,5,SF,274,6,3,166,99,65,41,0,7,12,1,5,173,100,66,34,0,5,14
2017-520,Roland Garros,Clay,128,G,20170529,225,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,106233,6,,Dominic Thiem,R,185,AUT,23.73442847,7,4145,6-3 6-4 6-0,5,SF,127,2,2,74,49,35,19,0,7,8,3,3,81,43,27,14,0,4,10
2017-520,Roland Garros,Clay,128,G,20170529,226,104745,4,,Rafael Nadal,L,185,ESP,30.98699521,4,5375,104527,3,,Stanislas Wawrinka,R,183,SUI,32.16974675,3,5695,6-2 6-3 6-1,5,F,125,4,0,65,42,35,15,0,1,1,1,0,86,50,26,16,0,7,13
2017-540,Wimbledon,Grass,128,G,20170703,100,104918,1,,Andy Murray,R,190,GBR,30.13552361,1,9390,122330,,,Alexander Bublik,R,,RUS,20.04380561,135,421,6-1 6-4 6-2,5,R128,103,3,2,74,43,33,23,0,6,6,15,12,95,61,41,10,0,7,12
2017-540,Wimbledon,Grass,128,G,20170703,101,104460,,,Dustin Brown,R,196,GER,32.56673511,97,585,105311,,,Joao Sousa,R,185,POR,28.26009582,62,830,3-6 7-6(5) 6-4 6-4,5,R128,120,15,7,112,80,62,21,0,1,3,10,2,121,81,65,21,0,3,6
2017-540,Wimbledon,Grass,128,G,20170703,102,106210,,,Jiri Vesely,L,,CZE,23.98083504,48,950,105011,,,Illya Marchenko,R,185,UKR,29.81793292,117,472,6-1 4-6 4-6 7-5 6-1,5,R128,203,5,5,148,97,73,22,0,8,12,20,6,132,78,56,25,0,3,11
2017-540,Wimbledon,Grass,128,G,20170703,103,104926,28,,Fabio Fognini,R,178,ITA,30.11088296,29,1430,104098,,,Dmitry Tursunov,R,185,RUS,34.55715264,715,30,6-1 6-3 6-3,5,R128,92,10,6,68,42,32,13,0,1,3,0,3,89,66,34,7,0,10,18
2017-540,Wimbledon,Grass,128,G,20170703,104,105732,,,Pierre Hugues Herbert,R,188,FRA,26.29431896,70,707,106401,20,,Nick Kyrgios,R,193,AUS,22.18480493,20,2110,6-3 6-4 RET,5,R128,58,10,1,51,33,27,13,0,0,0,3,2,58,38,21,16,0,1,3
2017-540,Wimbledon,Grass,128,G,20170703,105,105332,,,Benoit Paire,R,196,FRA,28.15331964,46,960,104297,,,Rogerio Dutra Silva,R,178,BRA,33.41273101,69,708,6-4 3-6 7-6(10) 6-4,5,R128,138,15,6,141,94,68,19,0,7,12,2,3,133,92,56,22,0,3,9
2017-540,Wimbledon,Grass,128,G,20170703,106,105668,,,Jerzy Janowicz,R,203,POL,26.63655031,141,400,133430,,,Denis Shapovalov,L,,CAN,18.21765914,164,344,6-4 3-6 6-3 7-6(2),5,R128,145,5,6,125,75,66,23,0,8,9,20,6,113,73,61,22,0,9,11
2017-540,Wimbledon,Grass,128,G,20170703,107,106298,14,,Lucas Pouille,R,185,FRA,23.35660507,16,2570,104291,,,Malek Jaziri,R,185,TUN,33.45106092,77,671,6-7(5) 6-4 6-4 7-6(2),5,R128,183,12,5,131,73,61,34,0,4,6,9,8,157,76,66,32,0,8,12
