tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Australian Open,104180,L,193,LUX,31.69883641,42,964,105807,R,,ESP,23.52361396,52,841,6-4 7-6(5) 7-6(3),R128,143,29,3,113,70,62,21,17,9,9,7,1,121,85,63,18,17,7,8
Australian Open,105138,R,,ESP,26.7652293,16,2110,106233,R,,AUT,21.37713895,40,977,4-6 6-2 6-3 7-6(5),R128,179,9,6,164,121,80,23,20,20,22,13,6,135,66,50,30,19,5,9
Australian Open,103852,L,188,ESP,33.33059548,14,2130,106045,R,180,USA,22.42299795,123,452,3-6 6-2 4-6 6-2 10-8,R128,194,26,6,150,86,69,33,26,4,8,12,8,180,110,71,38,27,15,22
Australian Open,105173,L,183,FRA,26.55715264,36,1043,105641,L,,SLO,24.29021218,80,632,7-6(7) 6-3 6-2,R128,138,6,5,103,58,49,21,15,8,9,6,5,109,79,49,13,14,8,12
Australian Open,105668,R,203,POL,24.183436,44,925,105655,R,,JPN,24.26009582,146,366,7-6(5) 2-6 6-3 7-5,R128,176,25,13,134,84,59,22,21,5,11,3,6,142,82,51,28,20,9,15
Australian Open,104792,R,193,FRA,28.38329911,19,1770,106298,R,,FRA,20.90349076,117,486,6-7(3) 3-6 6-4 6-1 6-4,R128,168,22,7,149,100,80,24,24,9,11,6,6,144,82,58,35,24,7,12
Australian Open,103794,R,178,GER,33.59342916,41,973,103898,R,185,FRA,33.08145106,25,1390,7-5 5-7 6-2 6-4,R128,164,17,2,119,70,53,33,21,3,5,14,1,117,74,54,24,21,3,8
Australian Open,103720,R,180,AUS,33.90006845,87,595,105585,R,,CHN,24.54483231,187,271,6-3 1-6 6-0 6-4,R128,140,8,4,90,57,40,19,16,4,8,8,5,119,76,48,14,16,12,19
Australian Open,105385,L,183,USA,25.49212868,56,809,105047,R,,GER,27.16769336,183,275,6-4 4-6 6-3 6-2,R128,133,7,5,101,60,48,25,19,4,6,12,8,121,71,54,19,18,9,14
Australian Open,105683,R,196,CAN,24.06297057,8,4575,105011,R,185,UKR,27.36481862,144,375,7-6(3) 7-6(3) 6-3,R128,126,28,3,92,69,63,14,17,1,1,5,7,96,51,42,25,16,1,2
Australian Open,104527,R,183,SUI,29.81245722,4,5370,104947,R,190,TUR,27.60848734,100,553,6-1 6-4 6-2,R128,89,9,3,78,44,36,20,13,2,2,3,6,87,52,31,15,12,5,10
Australian Open,105657,R,193,ROU,24.25735797,194,254,104665,R,180,ESP,28.98836413,43,950,6-2 6-2 7-5,R128,124,18,4,112,57,40,28,14,7,9,2,3,86,55,33,11,14,5,12
Australian Open,103813,L,185,FIN,33.49212868,72,693,104979,R,185,KAZ,27.49623546,73,691,6-1 6-2 7-6(6),R128,113,4,2,97,63,45,20,14,3,5,5,5,93,61,38,11,13,5,11
Australian Open,104897,R,188,GER,27.80013689,142,378,104655,R,180,URU,29.04859685,29,1227,7-6(1) 6-3 6-1,R128,100,8,3,91,58,44,19,14,2,3,8,5,100,63,41,13,14,5,10
Australian Open,103893,R,183,ITA,33.09514031,64,759,105238,R,180,UKR,26.19849418,23,1455,6-4 6-3 6-2,R128,87,5,0,74,50,37,19,14,0,0,13,3,73,36,27,17,13,5,9
Australian Open,105577,R,193,CAN,24.57494867,60,785,105023,R,198,USA,27.28542094,35,1090,6-3 6-7(5) 2-6 6-4 6-4,R128,183,20,5,157,91,64,43,25,11,14,25,7,136,82,64,27,24,4,8
Australian Open,104198,R,188,ESP,31.62765229,37,1020,105376,R,185,GER,25.51403149,96,559,6-7(1) 7-5 6-4 1-0 RET,R128,143,6,5,108,63,49,21,17,4,6,11,5,109,56,41,26,18,6,11
Australian Open,105292,R,,COL,25.94661191,107,519,104926,R,178,ITA,27.65776865,18,1790,4-6 6-2 6-3 6-4,R128,145,2,3,116,60,46,33,19,7,9,3,10,112,67,49,19,18,6,11
Australian Open,103970,R,175,ESP,32.79945243,10,4145,105064,L,188,BRA,27.05544148,65,753,6-7(2) 6-2 6-0 6-3,R128,145,5,5,97,61,49,22,17,3,4,4,4,117,62,34,29,18,2,10
Australian Open,104660,R,193,UKR,29.0349076,71,699,105583,R,180,SRB,24.55578371,68,711,6-3 4-6 6-4 6-7(3) 6-4,R128,211,14,6,178,103,79,36,25,13,16,4,0,171,107,72,34,26,9,15
Australian Open,104719,R,190,ESP,28.77207392,58,790,103565,R,185,FRA,34.67488022,132,421,6-3 6-4 6-4,R128,124,10,3,92,55,41,18,15,9,11,7,6,92,47,30,23,14,8,13
Australian Open,104468,R,183,FRA,30.06160164,20,1730,104898,R,190,NED,27.78918549,83,620,6-1 6-3 6-4,R128,83,5,2,64,35,30,20,13,2,3,10,3,76,45,31,8,13,2,8
Australian Open,105053,R,188,COL,27.14579055,32,1175,103401,R,190,CZE,35.53730322,201,244,6-3 6-2 6-2,R128,87,5,2,72,53,43,11,13,2,3,4,1,69,44,23,10,12,6,12
Australian Open,105449,R,188,USA,25.07049966,38,993,106378,R,,GBR,20.03011636,192,260,6-4 6-4 6-3,R128,110,17,4,92,58,45,20,14,1,1,5,4,105,58,35,27,15,6,10
Australian Open,104471,R,183,CRO,30.04517454,86,610,105154,R,193,BRA,26.64750171,115,488,6-4 7-5 6-4,R128,172,10,7,111,73,52,17,16,9,12,7,5,123,72,46,22,16,5,11
Australian Open,105453,R,178,JPN,25.0568104,5,5025,104597,R,183,ESP,29.41273101,69,700,6-4 7-6(1) 6-2,R128,127,11,1,94,58,43,19,15,7,10,15,6,118,72,46,18,15,11,17
Australian Open,104607,R,196,CZE,29.33880903,7,4660,104268,L,185,COL,31.18138261,101,547,6-3 7-6(1) 6-3,R128,114,8,4,102,63,50,18,16,6,9,7,3,80,45,27,19,14,3,8
Australian Open,103781,L,183,AUT,33.66187543,108,514,103607,R,173,DOM,34.46406571,77,659,6-1 6-4 6-2,R128,87,10,9,80,47,38,17,13,4,5,1,1,73,44,24,12,12,3,9
Australian Open,104678,R,193,SRB,28.93908282,54,826,106210,L,,CZE,21.52772074,39,985,6-3 3-6 6-2 6-3,R128,126,14,2,105,58,41,34,18,3,4,6,5,108,67,47,19,17,2,6
Australian Open,104919,R,188,ARG,27.68240931,26,1389,105357,R,183,AUS,25.59890486,151,348,6-3 6-3 6-2,R128,101,10,4,73,49,43,10,13,0,1,0,6,74,43,25,12,13,3,9
Australian Open,104259,R,178,GER,31.26078029,24,1415,103908,R,185,FRA,33.01848049,93,570,6-2 6-2 6-1,R128,85,18,2,56,36,31,13,11,0,0,8,6,80,49,26,13,12,5,12
Australian Open,106071,R,193,AUS,22.24503765,66,737,104735,R,180,GER,28.66529774,95,560,7-5 6-7(1) 6-3 6-2,R128,169,24,1,137,94,70,21,21,7,9,3,2,119,67,47,25,20,4,10
Australian Open,105032,R,,AUS,27.25256674,82,625,105936,R,185,SRB,22.89390828,97,558,6-3 7-6(4) 6-4,R128,111,24,4,96,68,57,15,16,1,1,5,0,94,60,39,22,15,7,9
Australian Open,106423,R,,AUS,18.7761807,147,361,105208,R,190,LAT,26.38740589,13,2455,5-7 6-0 1-6 7-6(2) 8-6,R128,247,16,11,177,100,70,32,26,14,21,29,18,159,82,66,31,25,6,13
Australian Open,104731,R,203,RSA,28.67351129,15,2125,106043,R,,ARG,22.4257358,59,789,7-6(5) 7-5 5-7 6-4,R128,215,32,9,165,112,86,21,23,10,14,8,2,170,89,61,45,23,13,18
Australian Open,105575,R,175,LTU,24.58042437,85,615,104997,R,190,NED,27.42231348,84,619,2-6 6-4 7-6(2) 6-7(6) 6-4,R128,198,7,4,173,108,81,33,26,9,14,14,6,176,106,76,39,26,9,14
Australian Open,105902,R,183,AUS,22.99520876,120,468,104882,R,188,SLO,27.87679671,102,545,6-2 5-7 7-6(7) 3-6 6-2,R128,225,13,8,171,98,74,33,24,11,15,7,8,154,113,70,24,25,1,7
Australian Open,104755,R,185,FRA,28.58863792,28,1350,104122,R,183,ARG,31.95893224,70,700,6-1 6-3 6-1,R128,113,5,2,71,46,37,15,12,1,1,3,3,86,47,26,15,11,5,11
Australian Open,104586,R,196,CZE,29.48939083,30,1210,104932,L,203,FRA,27.6440794,94,565,4-6 6-2 6-7(4) 6-3 6-4,R128,197,14,6,171,100,75,38,25,11,13,11,6,161,111,79,22,24,17,22
Australian Open,104534,R,175,ISR,29.79329227,106,520,105526,R,,GER,24.73648186,57,801,6-4 4-6 3-6 6-3 7-5,R128,208,3,6,172,102,64,34,25,11,18,11,6,161,83,60,32,25,9,17
Australian Open,105065,R,175,USA,27.05544148,112,502,106291,R,,AUS,20.96372348,164,313,7-6(2) 7-5 6-4,R128,139,6,3,97,61,44,23,17,4,7,5,4,119,74,46,23,17,8,13
Australian Open,104745,L,185,ESP,28.62970568,3,6585,104022,R,183,RUS,32.56947296,49,850,6-3 6-2 6-2,R128,110,4,3,57,35,31,18,12,1,1,5,5,85,47,28,15,13,5,11
Australian Open,104918,R,190,GBR,27.68240931,6,4675,106026,R,183,IND,22.54346338,317,151,6-3 6-4 7-6(3),R128,133,13,0,92,59,42,26,16,3,5,5,3,114,76,46,18,15,2,6
Australian Open,104594,R,194,AUS,29.44832307,81,628,104628,R,183,RUS,29.23203285,127,439,6-4 6-7(5) 4-6 7-5 6-3,R128,208,10,7,167,106,72,37,27,4,8,11,7,178,88,60,49,26,16,22
Australian Open,105311,R,,POR,25.80698152,55,822,111442,R,,AUS,20.75017112,274,182,6-4 7-6(5) 6-4,R128,148,4,1,111,76,54,18,16,6,8,4,10,130,72,46,29,16,13,17
Australian Open,105373,L,190,SVK,25.52498289,34,1133,105147,R,180,JPN,26.67214237,89,588,7-6(6) 6-2 6-4,R128,129,5,1,93,60,45,19,15,5,7,3,6,108,58,40,21,15,5,10
Australian Open,105676,R,163,BEL,24.11772758,22,1669,103188,R,173,USA,36.72005476,156,325,6-3 6-3 5-7 6-0,R128,172,11,9,122,59,40,33,18,13,17,4,7,153,96,52,24,18,14,23
Australian Open,104571,R,183,CYP,29.59069131,78,658,104559,R,188,RUS,29.65913758,67,730,6-2 6-7(5) 3-6 6-4 6-4,R128,217,29,5,156,95,73,29,25,4,9,7,4,181,105,64,41,24,16,23
Australian Open,105041,R,185,SVK,27.21149897,99,553,104216,R,175,ARG,31.50171116,98,554,4-6 6-2 7-5 6-7(4) 6-1,R128,206,18,0,132,85,70,22,24,1,5,8,4,183,114,71,35,25,11,20
Australian Open,105777,R,188,BUL,23.67967146,11,3645,104460,R,196,GER,30.11362081,90,584,6-2 6-3 6-2,R128,69,11,1,61,41,36,16,13,0,0,2,7,70,47,30,7,12,6,11
Australian Open,104273,R,188,FRA,31.1430527,119,470,103990,R,180,ESP,32.72005476,17,2015,2-3 RET,R128,20,0,0,15,10,8,2,3,0,1,1,0,17,11,8,3,2,1,1
Australian Open,104291,R,185,TUN,30.99794661,75,676,105062,R,183,KAZ,27.06639288,51,847,6-2 6-3 2-6 7-6(3),R128,184,3,7,135,74,52,33,19,14,17,5,3,127,79,50,26,18,9,13
Australian Open,106401,R,,AUS,19.73169062,53,830,105643,L,190,ARG,24.29021218,62,775,7-6(2) 3-6 6-3 6-7(5) 6-3,R128,188,21,5,160,104,82,33,26,7,9,14,5,165,110,82,28,25,11,14
Australian Open,103333,R,208,CRO,35.89048597,27,1365,105074,L,,BEL,27.01437372,173,293,6-4 6-2 6-4,R128,93,19,3,69,50,46,11,14,2,2,7,6,85,51,34,18,14,7,11
Australian Open,104871,R,188,FRA,27.93429158,31,1195,106432,R,,CRO,18.17932923,91,577,3-6 6-4 7-5 6-4,R128,164,15,2,125,82,64,22,21,4,6,9,1,111,70,49,25,20,3,6
Australian Open,104312,R,190,ITA,30.91033539,46,915,104797,R,188,UZB,28.36687201,50,850,5-7 6-3 2-6 6-1 6-4,R128,171,12,3,148,91,71,25,23,8,11,17,1,144,86,65,25,23,13,18
Australian Open,104620,R,183,ITA,29.28131417,48,864,104338,R,185,ARG,30.80903491,63,770,6-3 3-6 6-3 6-1,R128,144,4,2,90,54,41,21,17,4,8,7,2,125,80,45,21,17,12,20
Australian Open,103819,R,185,SUI,33.44832307,2,9875,104229,R,180,TPE,31.43326489,47,888,6-4 6-2 7-5,R128,113,9,3,83,56,48,17,15,4,4,1,2,97,57,35,22,15,10,14
Australian Open,104925,R,188,SRB,27.66324435,1,11405,105723,R,185,RUS,23.90691307,88,595,6-0 6-1 6-4,R64,84,7,2,57,35,30,15,12,0,1,2,3,80,39,24,12,11,6,13
Australian Open,104269,L,188,ESP,31.17864476,33,1135,104424,R,178,JPN,30.37097878,92,571,6-3 6-2 7-6(3),R64,116,15,4,95,62,49,19,15,5,6,3,0,92,56,39,16,14,5,9
Australian Open,104545,R,206,USA,29.73305955,21,1685,104890,R,190,AUT,27.83025325,79,651,6-4 7-6(4) 4-6 6-4,R64,142,27,3,100,69,63,23,21,1,2,21,8,128,83,62,27,21,3,5
Australian Open,104180,L,193,LUX,31.69883641,42,964,105138,R,,ESP,26.7652293,16,2110,7-6(5) 1-6 7-5 6-1,R64,153,27,6,121,77,63,21,19,6,8,15,3,107,69,56,23,19,3,6
Australian Open,103852,L,188,ESP,33.33059548,14,2130,105173,L,183,FRA,26.55715264,36,1043,4-6 4-6 7-6(3) 4-0 RET,R64,158,21,5,107,56,32,25,18,10,19,5,10,107,68,45,11,18,10,19
Australian Open,105668,R,203,POL,24.183436,44,925,104792,R,193,FRA,28.38329911,19,1770,6-4 1-6 6-7(3) 6-3 6-3,R64,187,14,9,143,99,72,18,23,7,11,20,4,154,103,79,19,24,11,17
Australian Open,103794,R,178,GER,33.59342916,41,973,103720,R,180,AUS,33.90006845,87,595,2-6 1-6 6-3 6-4 6-2,R64,182,16,2,122,77,55,21,21,5,10,14,4,125,66,44,34,21,6,11
Australian Open,105683,R,196,CAN,24.06297057,8,4575,105385,L,183,USA,25.49212868,56,809,6-4 7-6(3) 6-3,R64,102,17,2,82,56,50,20,16,0,0,4,4,91,64,51,12,15,2,4
Australian Open,104527,R,183,SUI,29.81245722,4,5370,105657,R,193,ROU,24.25735797,194,254,7-6(4) 7-6(4) 6-3,R64,136,3,3,112,83,61,17,17,5,6,16,3,100,56,41,29,16,5,7
Australian Open,103813,L,185,FIN,33.49212868,72,693,104897,R,188,GER,27.80013689,142,378,7-6(4) 7-5 7-5,R64,140,5,1,120,89,63,16,18,10,13,12,7,120,75,54,18,18,11,16
Australian Open,105577,R,193,CAN,24.57494867,60,785,103893,R,183,ITA,33.09514031,64,759,6-7(3) 7-6(4) 6-3 6-4,R64,215,22,7,160,84,65,41,22,4,6,11,4,135,73,57,32,21,6,10
Australian Open,104198,R,188,ESP,31.62765229,37,1020,105292,R,,COL,25.94661191,107,519,6-1 6-3 6-3,R64,113,7,5,83,44,33,23,13,3,4,5,4,76,43,26,9,12,4,10
Australian Open,103970,R,175,ESP,32.79945243,10,4145,104660,R,193,UKR,29.0349076,71,699,5-7 6-3 6-4 6-2,R64,135,2,4,104,74,56,20,20,3,5,13,5,117,77,50,21,19,8,13
Australian Open,104468,R,183,FRA,30.06160164,20,1730,104719,R,190,ESP,28.77207392,58,790,7-6(5) 6-2 6-4,R64,136,5,2,87,59,49,13,15,0,2,6,2,95,54,36,22,15,5,10
Australian Open,105449,R,188,USA,25.07049966,38,993,105053,R,188,COL,27.14579055,32,1175,6-3 6-4 6-2,R64,118,17,2,109,54,45,24,14,8,9,3,3,90,59,37,12,13,6,11
Australian Open,105453,R,178,JPN,25.0568104,5,5025,104471,R,183,CRO,30.04517454,86,610,4-6 7-5 6-2 7-6(0),R64,167,7,3,122,79,60,24,21,2,5,15,2,116,73,57,14,21,2,7
Australian Open,104607,R,196,CZE,29.33880903,7,4660,103781,L,183,AUT,33.66187543,108,514,7-6(0) 6-2 6-2,R64,123,9,2,84,46,38,18,14,3,5,5,4,96,59,34,16,14,4,10
Australian Open,104678,R,193,SRB,28.93908282,54,826,104919,R,188,ARG,27.68240931,26,1389,6-4 4-6 6-4 6-0,R64,148,11,1,112,77,63,12,18,6,8,6,3,111,68,40,26,18,8,14
Australian Open,106071,R,193,AUS,22.24503765,66,737,104259,R,178,GER,31.26078029,24,1415,6-7(5) 6-4 7-6(6) 7-6(5),R64,185,24,2,165,127,99,18,23,5,6,19,3,150,104,79,30,23,6,8
Australian Open,105032,R,,AUS,27.25256674,82,625,106423,R,,AUS,18.7761807,147,361,3-6 6-3 7-5 3-6 6-1,R64,173,26,3,127,85,66,26,23,2,4,14,4,124,78,63,20,23,4,8
Australian Open,104731,R,203,RSA,28.67351129,15,2125,105575,R,175,LTU,24.58042437,85,615,6-2 6-2 7-6(3),R64,107,14,1,75,51,42,19,14,0,0,4,6,95,47,31,22,14,3,7
Australian Open,104755,R,185,FRA,28.58863792,28,1350,105902,R,183,AUS,22.99520876,120,468,6-2 6-3 7-5,R64,116,23,1,87,58,47,18,15,3,3,14,5,106,70,47,16,14,12,16
Australian Open,104534,R,175,ISR,29.79329227,106,520,104586,R,196,CZE,29.48939083,30,1210,7-6(2) 5-7 7-5 6-3,R64,178,12,4,143,87,61,33,22,9,12,17,5,137,74,57,29,23,10,15
Australian Open,104745,L,185,ESP,28.62970568,3,6585,105065,R,175,USA,27.05544148,112,502,6-2 3-6 6-7(2) 6-3 7-5,R64,252,3,7,154,98,68,29,26,2,7,15,1,156,102,66,29,24,9,16
Australian Open,104918,R,190,GBR,27.68240931,6,4675,104594,R,194,AUS,29.44832307,81,628,6-1 6-3 6-2,R64,102,5,2,63,39,33,14,12,1,2,3,6,83,43,26,14,12,7,14
Australian Open,105311,R,,POR,25.80698152,55,822,105373,L,190,SVK,25.52498289,34,1133,4-6 7-6(4) 6-4 1-0 RET,R64,151,8,1,98,68,49,16,16,7,10,11,9,128,71,49,28,17,13,17
Australian Open,104571,R,183,CYP,29.59069131,78,658,105676,R,163,BEL,24.11772758,22,1669,6-1 6-4 4-6 6-0,R64,152,16,4,130,75,54,24,17,5,9,5,10,99,47,27,16,16,7,16
Australian Open,105777,R,188,BUL,23.67967146,11,3645,105041,R,185,SVK,27.21149897,99,553,6-3 6-7(10) 6-3 6-3,R64,169,14,4,118,66,57,28,20,4,7,8,2,148,92,55,28,19,13,20
Australian Open,104291,R,185,TUN,30.99794661,75,676,104273,R,188,FRA,31.1430527,119,470,1-6 6-3 6-4 1-6 6-3,R64,176,10,3,141,71,51,35,21,12,17,17,5,119,85,65,16,21,6,10
Australian Open,106401,R,,AUS,19.73169062,53,830,103333,R,208,CRO,35.89048597,27,1365,7-6(4) 6-4 5-7 6-4,R64,140,24,4,119,77,60,31,22,1,2,39,6,110,74,65,23,22,4,6
Australian Open,104312,R,190,ITA,30.91033539,46,915,104871,R,188,FRA,27.93429158,31,1195,7-5 3-6 6-2 6-1,R64,152,8,1,116,75,57,22,18,4,6,17,10,129,76,56,16,18,9,15
Australian Open,103819,R,185,SUI,33.44832307,2,9875,104620,R,183,ITA,29.28131417,48,864,3-6 6-3 6-2 6-2,R64,129,16,0,92,64,50,20,17,0,1,8,3,109,57,36,28,17,6,11
Australian Open,104925,R,188,SRB,27.66324435,1,11405,104269,L,188,ESP,31.17864476,33,1135,7-6(8) 6-3 6-4,R32,141,11,0,91,66,54,17,16,3,3,16,5,123,76,58,17,15,12,14
Australian Open,104180,L,193,LUX,31.69883641,42,964,104545,R,206,USA,29.73305955,21,1685,7-6(4) 7-6(6) 6-4,R32,133,23,3,97,59,53,28,17,1,1,30,2,113,87,69,13,17,5,6
Australian Open,103852,L,188,ESP,33.33059548,14,2130,105668,R,203,POL,24.183436,44,925,7-6(6) 6-4 7-6(3),R32,153,19,4,123,64,51,35,17,10,11,11,5,115,73,54,20,17,6,8
Australian Open,105683,R,196,CAN,24.06297057,8,4575,103794,R,178,GER,33.59342916,41,973,6-4 6-3 6-3,R32,101,22,5,73,52,43,11,14,2,3,7,2,92,65,40,13,14,9,14
Australian Open,104527,R,183,SUI,29.81245722,4,5370,103813,L,185,FIN,33.49212868,72,693,6-4 6-2 6-4,R32,109,9,2,78,42,38,17,14,1,3,4,5,103,69,38,16,14,10,16
Australian Open,104198,R,188,ESP,31.62765229,37,1020,105577,R,193,CAN,24.57494867,60,785,6-2 6-4 6-4,R32,120,3,4,92,38,27,35,14,5,6,7,3,75,47,32,11,14,3,8
Australian Open,103970,R,175,ESP,32.79945243,10,4145,104468,R,183,FRA,30.06160164,20,1730,6-2 7-5 5-7 7-6(4),R32,217,4,5,138,88,55,24,22,5,12,3,4,147,86,50,28,22,7,16
Australian Open,105453,R,178,JPN,25.0568104,5,5025,105449,R,188,USA,25.07049966,38,993,6-7(7) 6-1 6-2 6-3,R32,149,15,5,120,78,58,25,18,6,7,8,8,122,73,51,17,18,3,10
Australian Open,104607,R,196,CZE,29.33880903,7,4660,104678,R,193,SRB,28.93908282,54,826,6-4 6-3 6-4,R32,111,20,0,77,44,39,22,15,0,0,11,5,100,72,50,8,14,9,12
Australian Open,106071,R,193,AUS,22.24503765,66,737,105032,R,,AUS,27.25256674,82,625,6-4 7-6(8) 6-3,R32,103,9,2,91,68,56,14,16,0,0,16,6,92,60,49,13,15,2,4
Australian Open,104731,R,203,RSA,28.67351129,15,2125,104755,R,185,FRA,28.58863792,28,1350,6-4 7-6(3) 7-6(6),R32,144,18,3,106,73,61,18,17,5,6,5,4,104,59,47,24,17,0,2
Australian Open,104745,L,185,ESP,28.62970568,3,6585,104534,R,175,ISR,29.79329227,106,520,6-1 6-0 7-5,R32,124,4,0,75,51,39,15,12,7,7,2,1,86,51,30,13,13,11,18
Australian Open,104918,R,190,GBR,27.68240931,6,4675,105311,R,,POR,25.80698152,55,822,6-1 6-1 7-5,R32,126,9,3,74,42,34,20,13,1,2,0,3,96,55,30,19,13,7,14
Australian Open,105777,R,188,BUL,23.67967146,11,3645,104571,R,183,CYP,29.59069131,78,658,4-6 6-3 3-6 6-3 6-3,R32,208,6,9,155,98,73,29,23,8,10,16,10,154,92,60,36,23,14,18
Australian Open,106401,R,,AUS,19.73169062,53,830,104291,R,185,TUN,30.99794661,75,676,6-3 7-6(6) 6-1,R32,118,27,2,101,72,58,14,15,3,3,6,2,90,47,34,21,13,5,8
Australian Open,104312,R,190,ITA,30.91033539,46,915,103819,R,185,SUI,33.44832307,2,9875,6-4 7-6(5) 4-6 7-6(5),R32,177,4,4,151,86,67,32,22,7,10,15,9,138,82,66,27,22,2,5
Australian Open,104925,R,188,SRB,27.66324435,1,11405,104180,L,193,LUX,31.69883641,42,964,6-4 7-5 7-5,R16,128,13,4,92,65,53,18,17,4,4,8,0,105,65,47,21,17,8,11
Australian Open,105683,R,196,CAN,24.06297057,8,4575,103852,L,188,ESP,33.33059548,14,2130,6-4 4-6 6-3 6-7(7) 6-3,R16,185,30,3,144,107,85,22,26,2,3,21,5,169,107,78,32,24,10,13
Australian Open,104527,R,183,SUI,29.81245722,4,5370,104198,R,188,ESP,31.62765229,37,1020,7-6(2) 6-4 4-6 7-6(8),R16,182,16,3,134,86,66,24,22,5,9,5,4,142,86,60,29,22,9,13
Australian Open,105453,R,178,JPN,25.0568104,5,5025,103970,R,175,ESP,32.79945243,10,4145,6-3 6-3 6-3,R16,127,7,3,96,54,38,25,13,5,6,2,5,108,70,39,16,14,11,17
Australian Open,104607,R,196,CZE,29.33880903,7,4660,106071,R,193,AUS,22.24503765,66,737,6-2 7-6(3) 6-2,R16,121,17,4,88,46,39,25,14,1,1,6,2,105,69,50,12,14,9,13
Australian Open,104745,L,185,ESP,28.62970568,3,6585,104731,R,203,RSA,28.67351129,15,2125,7-5 6-1 6-4,R16,126,3,3,88,59,46,19,15,6,6,8,3,73,53,36,13,14,2,6
Australian Open,104918,R,190,GBR,27.68240931,6,4675,105777,R,188,BUL,23.67967146,11,3645,6-4 6-7(5) 6-3 7-5,R16,212,12,4,136,91,70,18,22,4,8,4,3,153,108,73,14,21,12,19
Australian Open,106401,R,,AUS,19.73169062,53,830,104312,R,190,ITA,30.91033539,46,915,5-7 4-6 6-3 7-6(5) 8-6,R16,214,25,7,187,116,87,37,29,9,12,23,4,178,115,85,33,28,6,9
Australian Open,104925,R,188,SRB,27.66324435,1,11405,105683,R,196,CAN,24.06297057,8,4575,7-6(5) 6-4 6-2,QF,120,8,2,78,54,48,18,15,0,0,17,2,99,67,48,17,15,8,11
Australian Open,104527,R,183,SUI,29.81245722,4,5370,105453,R,178,JPN,25.0568104,5,5025,6-3 6-4 7-6(6),QF,124,21,4,91,56,48,19,16,3,4,6,2,94,58,43,18,15,8,11
Australian Open,104607,R,196,CZE,29.33880903,7,4660,104745,L,185,ESP,28.62970568,3,6585,6-2 6-0 7-6(5),QF,133,11,0,87,58,48,13,13,4,4,3,6,82,61,39,6,13,5,10
Australian Open,104918,R,190,GBR,27.68240931,6,4675,106401,R,,AUS,19.73169062,53,830,6-3 7-6(5) 6-3,QF,125,12,1,87,60,48,18,16,1,2,9,3,110,69,45,21,14,6,9
Australian Open,104925,R,188,SRB,27.66324435,1,11405,104527,R,183,SUI,29.81245722,4,5370,7-6(1) 3-6 6-4 4-6 6-0,SF,210,5,3,135,88,61,28,23,3,8,10,4,158,94,60,33,24,10,17
Australian Open,104918,R,190,GBR,27.68240931,6,4675,104607,R,196,CZE,29.33880903,7,4660,6-7(6) 6-0 6-3 7-5,SF,206,16,2,130,85,64,24,20,2,3,6,6,127,75,50,26,19,4,10
Australian Open,104925,R,188,SRB,27.66324435,1,11405,104918,R,190,GBR,27.68240931,6,4675,7-6(5) 6-7(4) 6-3 6-0,F,219,9,1,136,81,48,34,20,7,12,10,3,118,77,50,14,19,7,16
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,103813,L,185,FIN,33.83709788,87,603,6-2 7-5 6-2,R128,123,6,1,87,65,47,13,14,5,6,2,0,95,52,36,15,14,7,13
Roland Garros,104180,L,193,LUX,32.04380561,55,868,103893,R,183,ITA,33.44010951,86,617,4-6 4-6 7-6(1) 7-6(5) 6-4,R128,242,19,4,168,106,84,30,27,7,12,11,4,177,111,80,36,27,6,10
Roland Garros,106423,R,,AUS,19.1211499,84,619,105932,R,,RUS,23.24982888,160,323,3-6 6-4 7-6(4) 6-2,R128,175,15,4,122,75,57,21,19,8,12,6,8,140,89,53,24,20,8,14
Roland Garros,106071,R,193,AUS,22.59000684,26,1320,104563,U,,ITA,29.97125257,102,505,6-3 3-6 6-3 6-4,R128,152,7,1,127,83,61,24,19,5,6,9,3,118,65,42,33,18,7,10
Roland Garros,104755,R,185,FRA,28.93360712,21,1625,105325,U,,BEL,26.09445585,209,229,6-3 6-4 6-0,R128,104,6,2,77,46,32,19,13,4,6,1,3,67,30,16,13,12,0,7
Roland Garros,104122,R,183,ARG,32.30390144,111,480,105011,R,185,UKR,27.70978782,127,427,4-6 3-6 6-3 7-5 6-2,R128,248,11,4,163,107,72,33,24,13,17,8,6,153,90,66,27,24,11,17
Roland Garros,104229,R,180,TPE,31.77823409,65,754,104882,R,188,SLO,28.22176591,79,649,6-7(4) 6-1 6-1 7-5,R128,182,15,2,138,89,68,20,19,9,11,11,2,141,100,63,14,19,10,18
Roland Garros,104731,R,203,RSA,29.01848049,17,1970,105065,R,175,USA,27.40041068,73,688,6-4 6-4 6-2,R128,113,9,6,84,48,42,20,14,10,10,0,2,85,60,40,12,14,6,10
