tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-520,Roland Garros,Clay,128,G,20120527,51,104098,,,Dmitry Tursunov,R,185,RUS,29.45927447,88,608,104424,,,Go Soeda,R,178,JPN,27.72621492,58,785,6-1 6-4 6-4,5,R128,122,8,1,77,45,34,17,14,2,4,0,5,92,50,30,20,13,6,12
2012-520,Roland Garros,Clay,128,G,20120527,52,103898,29,,Julien Benneteau,R,185,FRA,30.4366872,31,1190,104999,,Q,Mischa Zverev,L,190,GER,24.76659822,212,243,6-2 6-7(3) 6-4 6-4,5,R128,206,3,10,133,89,61,17,20,10,15,9,6,139,82,45,29,20,17,26
2012-520,Roland Garros,Clay,128,G,20120527,53,104259,24,,Philipp Kohlschreiber,R,178,GER,28.61601643,26,1345,105051,,,Matthew Ebden,R,188,AUS,24.50376454,76,654,6-4 6-4 7-6(4),5,R128,123,11,1,93,62,46,23,16,0,1,6,4,98,71,50,11,16,2,5
2012-520,Roland Garros,Clay,128,G,20120527,54,104919,,,Leonardo Mayer,R,188,ARG,25.03764545,62,749,103694,,,Olivier Rochus,R,168,BEL,31.35660507,63,725,6-3 6-4 2-6 6-4,5,R128,168,18,4,113,67,58,19,19,3,5,2,0,104,71,50,19,18,2,5
2012-520,Roland Garros,Clay,128,G,20120527,55,104571,,,Marcos Baghdatis,R,183,CYP,26.94592745,42,990,103428,,,Juan Ignacio Chela,R,190,ARG,32.74469541,44,970,6-3 6-3 6-1,5,R128,105,8,3,75,28,25,30,13,3,3,1,6,71,38,25,16,12,3,8
2012-520,Roland Garros,Clay,128,G,20120527,56,104597,12,,Nicolas Almagro,R,183,ESP,26.76796715,13,2255,103893,,,Paolo Lorenzi,R,183,ITA,30.45037645,86,612,6-3 7-5 6-4,5,R128,153,14,4,118,69,53,24,16,10,12,7,3,89,43,31,22,15,3,8
2012-520,Roland Garros,Clay,128,G,20120527,57,104338,13,,Juan Monaco,R,185,ARG,28.16427105,15,1945,105558,,WC,Guillaume Rufin,R,188,FRA,22.00684463,150,352,6-2 2-6 6-2 7-6(3),5,R128,199,5,2,111,81,56,17,18,5,9,5,3,139,81,48,27,18,13,19
2012-520,Roland Garros,Clay,128,G,20120527,58,104586,,,Lukas Rosol,R,196,CZE,26.84462697,79,636,104122,,,Carlos Berlocq,R,183,ARG,29.31416838,37,1085,6-4 7-5 6-7(6) 6-2,5,R128,190,18,6,145,74,54,36,21,12,17,2,3,128,90,51,18,21,8,17
2012-520,Roland Garros,Clay,128,G,20120527,59,105028,,Q,Jesse Levine,L,175,CAN,24.61875428,131,425,103794,,,Benjamin Becker,R,178,GER,30.9486653,157,335,7-5 6-2 6-4,5,R128,128,8,4,91,53,38,22,15,7,9,10,3,97,40,29,23,15,8,14
2012-520,Roland Garros,Clay,128,G,20120527,60,105683,19,,Milos Raonic,R,196,CAN,21.41820671,22,1460,103105,,,Ruben Ramirez Hidalgo,R,183,ESP,34.39014374,74,657,6-4 6-2 6-2,5,R128,102,12,4,76,38,32,24,13,3,3,2,5,72,41,28,14,13,3,8
2012-520,Roland Garros,Clay,128,G,20120527,61,104252,32,,Florian Mayer,R,190,GER,28.64613279,35,1150,104593,,,Daniel Gimeno Traver,R,185,ESP,26.80629706,125,444,6-4 6-2 6-3,5,R128,103,7,1,77,43,37,16,13,3,4,6,1,88,50,35,13,14,7,13
2012-520,Roland Garros,Clay,128,G,20120527,62,104724,,Q,Eduardo Schwank,R,183,ARG,26.0971937,192,270,103333,,,Ivo Karlovic,R,208,CRO,33.24572211,59,776,6-4 6-0 6-3,5,R128,88,5,0,69,56,44,10,13,2,2,9,8,79,41,27,14,12,3,8
2012-520,Roland Garros,Clay,128,G,20120527,63,104797,,,Denis Istomin,R,188,UZB,25.72210815,43,972,103857,,,Igor Kunitsyn,R,180,RUS,30.65845311,102,526,6-2 6-1 6-2,5,R128,92,13,0,62,42,32,14,12,1,2,1,2,87,53,32,9,11,4,11
2012-520,Roland Garros,Clay,128,G,20120527,64,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104620,,,Simone Bolelli,R,183,ITA,26.63655031,111,494,6-2 6-2 6-1,5,R128,118,0,3,70,38,29,22,12,4,5,3,1,68,37,21,11,11,2,9
2012-520,Roland Garros,Clay,128,G,20120527,65,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,104882,,,Blaz Kavcic,R,188,SLO,25.23203285,99,557,6-0 6-4 6-4,5,R64,134,5,1,73,49,36,17,13,2,3,0,3,95,61,35,16,13,9,15
2012-520,Roland Garros,Clay,128,G,20120527,66,103534,,Q,Nicolas Devilder,L,173,FRA,32.17522245,286,159,103582,,Q,Michael Berrer,L,193,GER,31.90691307,114,487,7-6(5) 6-4 6-2,5,R64,136,2,0,91,45,31,30,15,7,9,4,2,89,67,45,5,15,3,8
2012-520,Roland Garros,Clay,128,G,20120527,67,104312,22,,Andreas Seppi,R,190,ITA,28.26557153,25,1355,105062,,,Mikhail Kukushkin,R,183,KAZ,24.42162902,53,853,6-7(5) 6-2 2-6 6-1 6-2,5,R64,197,12,3,136,78,58,32,22,1,4,6,1,147,86,54,31,21,9,16
2012-520,Roland Garros,Clay,128,G,20120527,68,104269,14,,Fernando Verdasco,L,188,ESP,28.5338809,16,1765,104180,,,Gilles Muller,L,193,LUX,29.05407255,54,852,6-7(5) 6-3 6-2 6-2,5,R64,171,6,5,115,97,69,10,19,8,10,8,2,122,68,48,21,18,7,14
2012-520,Roland Garros,Clay,128,G,20120527,69,104468,11,,Gilles Simon,R,183,FRA,27.41683778,12,2615,104548,,WC,Brian Baker,R,190,USA,27.07734428,141,393,6-4 6-1 6-7(4) 1-6 6-0,5,R64,175,15,3,121,72,52,27,20,3,7,10,2,144,85,48,33,22,10,19
2012-520,Roland Garros,Clay,128,G,20120527,70,104527,18,,Stanislas Wawrinka,R,183,SUI,27.16769336,21,1505,104665,,,Pablo Andujar,R,180,ESP,26.34360027,36,1115,7-6(3) 6-7(4) 6-2 6-1,5,R64,179,7,5,132,72,61,30,20,3,4,1,5,128,78,53,24,19,8,13
2012-520,Roland Garros,Clay,128,G,20120527,71,104926,,,Fabio Fognini,R,178,ITA,25.01300479,45,965,104678,28,,Viktor Troicki,R,193,SRB,26.29431896,28,1325,6-2 3-6 4-6 6-3 8-6,5,R64,210,3,1,152,104,69,29,25,9,14,7,1,155,108,73,19,25,6,13
2012-520,Roland Garros,Clay,128,G,20120527,72,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.11293635,5,4965,105649,,,Cedrik Marcel Stebe,L,183,GER,21.63449692,91,600,6-2 4-6 6-2 6-1,5,R64,155,4,3,97,58,40,24,16,4,7,3,5,116,61,30,25,17,6,15
2012-520,Roland Garros,Clay,128,G,20120527,73,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,104494,,,Adrian Ungur,R,178,ROU,27.33744011,92,597,6-3 6-2 6-7(6) 6-3,5,R64,147,15,1,130,83,65,31,20,6,6,5,7,124,79,56,25,18,8,12
2012-520,Roland Garros,Clay,128,G,20120527,74,103917,,,Nicolas Mahut,R,190,FRA,30.34907598,89,604,105373,,,Martin Klizan,L,190,SVK,22.88021903,70,683,4-6 6-4 7-6(5) 6-3,5,R64,202,20,5,135,77,58,33,20,7,10,6,3,147,81,55,37,21,7,12
2012-520,Roland Garros,Clay,128,G,20120527,75,105676,,LL,David Goffin,R,163,BEL,21.47296372,109,500,103096,,WC,Arnaud Clement,R,173,FRA,34.44490075,139,400,3-6 7-6(2) 0-6 6-2 6-1,5,R64,215,10,4,118,53,39,28,20,7,14,9,4,157,94,57,27,22,15,23
2012-520,Roland Garros,Clay,128,G,20120527,76,103997,,,Lukasz Kubot,R,190,POL,30.03422313,49,876,103722,,Q,Florent Serra,R,180,FRA,31.24435318,156,336,7-6(0) 6-2 7-6(4),5,R64,159,8,5,109,69,50,17,16,2,7,2,2,118,71,36,23,16,4,11
2012-520,Roland Garros,Clay,128,G,20120527,77,105223,9,,Juan Martin Del Potro,R,198,ARG,23.67693361,9,2910,104273,,,Edouard Roger Vasselin,R,188,FRA,28.49828884,82,625,6-7(5) 7-6(3) 6-4 6-4,5,R64,219,8,3,130,78,53,34,22,6,9,11,1,142,88,60,25,22,3,8
2012-520,Roland Garros,Clay,128,G,20120527,78,105227,21,,Marin Cilic,R,198,CRO,23.66324435,24,1380,103507,,,Juan Carlos Ferrero,R,183,ESP,32.29021218,41,990,7-6(4) 6-2 6-3,5,R64,133,7,1,90,47,36,25,14,2,3,5,5,99,56,34,22,15,3,8
2012-520,Roland Garros,Clay,128,G,20120527,79,104731,31,,Kevin Anderson,R,203,RSA,26.02874743,34,1170,104547,,Q,Horacio Zeballos,L,188,ARG,27.08555784,108,502,6-3 3-6 6-3 6-0,5,R64,131,21,1,96,68,58,15,17,5,6,7,5,105,71,48,13,16,6,11
2012-520,Roland Garros,Clay,128,G,20120527,80,104607,7,,Tomas Berdych,R,196,CZE,26.69404517,7,4515,103566,,,Michael Llodra,L,190,FRA,32.02737851,57,795,6-2 6-3 6-3,5,R64,101,8,0,72,44,36,18,13,0,0,4,1,75,50,29,10,13,2,7
2012-520,Roland Garros,Clay,128,G,20120527,81,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,105332,,,Benoit Paire,R,196,FRA,23.05544148,69,685,6-3 6-3 6-2,5,R64,107,0,5,82,59,42,13,13,5,7,5,2,96,56,32,15,13,13,20
2012-520,Roland Garros,Clay,128,G,20120527,82,104022,27,,Mikhail Youzhny,R,183,RUS,29.9247091,30,1210,104898,,,Robin Haase,R,190,NED,25.14442163,39,1010,6-3 7-6(5) 6-4,5,R64,145,4,4,101,63,47,22,16,6,9,5,0,112,70,44,19,15,6,11
2012-520,Roland Garros,Clay,128,G,20120527,83,104719,20,,Marcel Granollers,R,190,ESP,26.12731006,23,1385,104291,,,Malek Jaziri,R,185,TUN,28.35318275,94,595,7-6(1) 3-6 6-1 3-6 7-5,5,R64,267,3,6,150,98,69,23,24,9,15,3,2,178,120,73,27,25,16,23
2012-520,Roland Garros,Clay,128,G,20120527,84,103908,,WC,Paul Henri Mathieu,R,185,FRA,30.37371663,261,185,104545,10,,John Isner,R,206,USA,27.08829569,11,2620,6-7(2) 6-4 6-4 3-6 18-16,5,R64,341,6,6,201,131,99,50,37,2,4,41,1,249,185,131,34,38,20,24
2012-520,Roland Garros,Clay,128,G,20120527,85,103163,,Q,Tommy Haas,R,188,GER,34.15195072,112,493,104660,,,Sergiy Stakhovsky,R,193,UKR,26.39014374,83,620,6-2 6-3 6-2,5,R64,116,5,1,67,42,29,15,13,4,7,2,2,91,57,29,10,12,11,19
2012-520,Roland Garros,Clay,128,G,20120527,86,104755,17,,Richard Gasquet,R,185,FRA,25.94387406,20,1600,105777,,,Grigor Dimitrov,R,188,BUL,21.0349076,87,611,5-7 7-5 6-2 6-3,5,R64,206,10,7,124,75,53,28,21,8,12,3,3,151,99,58,27,20,16,23
2012-520,Roland Garros,Clay,128,G,20120527,87,105053,,,Santiago Giraldo,R,188,COL,24.50102669,50,868,106071,25,,Bernard Tomic,R,193,AUS,19.60027379,29,1240,6-4 6-1 6-3,5,R64,105,0,0,86,69,52,5,13,10,11,6,3,92,58,34,13,13,7,13
2012-520,Roland Garros,Clay,128,G,20120527,88,104918,4,,Andy Murray,R,190,GBR,25.03764545,4,7500,103813,,,Jarkko Nieminen,L,185,FIN,30.84736482,48,897,1-6 6-4 6-1 6-2,5,R64,147,0,5,108,84,55,11,16,8,12,0,5,105,63,36,17,16,8,15
2012-520,Roland Garros,Clay,128,G,20120527,89,104386,8,,Janko Tipsarevic,R,180,SRB,27.93155373,8,3110,104871,,,Jeremy Chardy,R,188,FRA,25.28952772,55,834,7-6(4) 6-1 7-5,5,R64,154,12,7,107,59,46,27,16,2,4,4,7,113,48,32,32,15,4,9
2012-520,Roland Garros,Clay,128,G,20120527,90,103898,29,,Julien Benneteau,R,185,FRA,30.4366872,31,1190,104098,,,Dmitry Tursunov,R,185,RUS,29.45927447,88,608,6-4 6-4 6-4,5,R64,118,10,1,92,70,55,13,15,3,3,8,2,90,53,42,16,15,2,5
2012-520,Roland Garros,Clay,128,G,20120527,91,104919,,,Leonardo Mayer,R,188,ARG,25.03764545,62,749,104259,24,,Philipp Kohlschreiber,R,178,GER,28.61601643,26,1345,7-6(5) 7-6(4) 7-5,5,R64,187,16,2,126,83,67,23,18,13,14,4,2,121,68,48,34,18,6,8
2012-520,Roland Garros,Clay,128,G,20120527,92,104597,12,,Nicolas Almagro,R,183,ESP,26.76796715,13,2255,104571,,,Marcos Baghdatis,R,183,CYP,26.94592745,42,990,6-4 6-3 7-5,5,R64,158,7,7,116,61,46,28,16,4,6,4,2,115,61,38,26,15,11,16
2012-520,Roland Garros,Clay,128,G,20120527,93,104338,13,,Juan Monaco,R,185,ARG,28.16427105,15,1945,104586,,,Lukas Rosol,R,196,CZE,26.84462697,79,636,7-6(4) 6-0 7-6(5),5,R64,130,1,0,87,71,59,14,15,0,0,9,4,111,61,46,23,15,2,5
2012-520,Roland Garros,Clay,128,G,20120527,94,105683,19,,Milos Raonic,R,196,CAN,21.41820671,22,1460,105028,,Q,Jesse Levine,L,175,CAN,24.61875428,131,425,6-4 7-5 6-2,5,R64,116,16,8,80,44,39,20,15,2,3,4,0,89,56,31,20,15,5,10
2012-520,Roland Garros,Clay,128,G,20120527,95,104724,,Q,Eduardo Schwank,R,183,ARG,26.0971937,192,270,104252,32,,Florian Mayer,R,190,GER,28.64613279,35,1150,2-6 6-3 6-4 7-6(4),5,R64,150,6,7,116,67,43,32,19,2,6,5,2,112,68,51,23,20,4,9
2012-520,Roland Garros,Clay,128,G,20120527,96,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104797,,,Denis Istomin,R,188,UZB,25.72210815,43,972,6-2 6-2 6-0,5,R64,110,0,1,64,44,34,14,11,2,2,4,2,62,41,22,5,11,8,15
2012-520,Roland Garros,Clay,128,G,20120527,97,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,103534,,Q,Nicolas Devilder,L,173,FRA,32.17522245,286,159,6-1 6-2 6-2,5,R32,104,3,0,77,50,36,18,12,3,4,5,2,71,41,24,8,11,3,10
2012-520,Roland Garros,Clay,128,G,20120527,98,104312,22,,Andreas Seppi,R,190,ITA,28.26557153,25,1355,104269,14,,Fernando Verdasco,L,188,ESP,28.5338809,16,1765,7-5 3-6 6-3 4-6 6-2,5,R32,203,8,4,142,92,66,26,24,6,11,12,8,137,94,64,21,24,4,11
2012-520,Roland Garros,Clay,128,G,20120527,99,104527,18,,Stanislas Wawrinka,R,183,SUI,27.16769336,21,1505,104468,11,,Gilles Simon,R,183,FRA,27.41683778,12,2615,7-5 6-7(5) 6-7(3) 6-3 6-2,5,R32,277,9,1,182,108,78,37,27,6,11,2,3,180,95,65,39,26,10,19
2012-520,Roland Garros,Clay,128,G,20120527,100,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.11293635,5,4965,104926,,,Fabio Fognini,R,178,ITA,25.01300479,45,965,7-5 6-4 6-4,5,R32,148,7,1,93,60,43,12,16,3,8,0,3,107,77,40,15,16,7,15
2012-520,Roland Garros,Clay,128,G,20120527,101,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,103917,,,Nicolas Mahut,R,190,FRA,30.34907598,89,604,6-3 4-6 6-2 7-5,5,R32,157,7,3,104,60,49,29,20,1,3,2,2,128,84,53,21,19,9,14
2012-520,Roland Garros,Clay,128,G,20120527,102,105676,,LL,David Goffin,R,163,BEL,21.47296372,109,500,103997,,,Lukasz Kubot,R,190,POL,30.03422313,49,876,7-6(4) 7-5 6-1,5,R32,152,2,2,94,58,45,21,16,5,7,5,1,97,66,43,13,15,7,12
2012-520,Roland Garros,Clay,128,G,20120527,103,105223,9,,Juan Martin Del Potro,R,198,ARG,23.67693361,9,2910,105227,21,,Marin Cilic,R,198,CRO,23.66324435,24,1380,6-3 7-6(7) 6-1,5,R32,152,4,1,82,59,46,11,13,0,1,8,5,104,53,28,29,15,8,14
2012-520,Roland Garros,Clay,128,G,20120527,104,104607,7,,Tomas Berdych,R,196,CZE,26.69404517,7,4515,104731,31,,Kevin Anderson,R,203,RSA,26.02874743,34,1170,6-4 3-6 6-7(4) 6-4 6-4,5,R32,232,10,5,156,95,71,37,25,4,6,22,3,143,100,80,20,26,2,6
2012-520,Roland Garros,Clay,128,G,20120527,105,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,104022,27,,Mikhail Youzhny,R,183,RUS,29.9247091,30,1210,6-0 6-2 6-2,5,R32,101,2,1,74,57,42,10,11,6,6,0,4,69,38,22,8,11,4,11
2012-520,Roland Garros,Clay,128,G,20120527,106,104719,20,,Marcel Granollers,R,190,ESP,26.12731006,23,1385,103908,,WC,Paul Henri Mathieu,R,185,FRA,30.37371663,261,185,6-4 6-4 1-6 4-6 6-1,5,R32,236,7,4,138,91,62,24,22,12,17,1,4,134,80,48,34,22,10,16
2012-520,Roland Garros,Clay,128,G,20120527,107,104755,17,,Richard Gasquet,R,185,FRA,25.94387406,20,1600,103163,,Q,Tommy Haas,R,188,GER,34.15195072,112,493,6-7(3) 6-3 6-0 6-0,5,R32,145,10,2,92,61,45,23,16,2,3,7,7,108,62,38,20,17,7,16
2012-520,Roland Garros,Clay,128,G,20120527,108,104918,4,,Andy Murray,R,190,GBR,25.03764545,4,7500,105053,,,Santiago Giraldo,R,188,COL,24.50102669,50,868,6-3 6-4 6-4,5,R32,122,9,1,76,53,45,17,15,1,1,4,0,94,70,48,13,14,4,7
2012-520,Roland Garros,Clay,128,G,20120527,109,104386,8,,Janko Tipsarevic,R,180,SRB,27.93155373,8,3110,103898,29,,Julien Benneteau,R,185,FRA,30.4366872,31,1190,6-3 7-5 6-4,5,R32,155,16,5,102,55,45,26,16,6,7,4,4,94,67,47,11,15,8,12
2012-520,Roland Garros,Clay,128,G,20120527,110,104597,12,,Nicolas Almagro,R,183,ESP,26.76796715,13,2255,104919,,,Leonardo Mayer,R,188,ARG,25.03764545,62,749,6-4 6-1 6-2,5,R32,111,8,0,65,44,40,14,13,1,1,2,6,76,47,23,17,12,5,10
2012-520,Roland Garros,Clay,128,G,20120527,111,104338,13,,Juan Monaco,R,185,ARG,28.16427105,15,1945,105683,19,,Milos Raonic,R,196,CAN,21.41820671,22,1460,6-7(5) 6-3 6-7(5) 6-3 6-4,5,R32,273,5,0,192,149,107,25,27,8,8,26,5,175,95,75,40,25,13,16
2012-520,Roland Garros,Clay,128,G,20120527,112,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104724,,Q,Eduardo Schwank,R,183,ARG,26.0971937,192,270,6-1 6-3 6-4,5,R32,136,1,1,77,46,40,16,13,4,4,3,0,88,58,35,14,13,5,10
2012-520,Roland Garros,Clay,128,G,20120527,113,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,104312,22,,Andreas Seppi,R,190,ITA,28.26557153,25,1355,4-6 6-7(5) 6-3 7-5 6-3,5,R16,258,5,2,144,91,63,32,26,4,10,6,4,206,113,64,51,26,13,22
2012-520,Roland Garros,Clay,128,G,20120527,114,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.11293635,5,4965,104527,18,,Stanislas Wawrinka,R,183,SUI,27.16769336,21,1505,6-4 7-6(6) 3-6 3-6 6-4,5,R16,246,4,2,164,105,71,30,25,11,17,4,2,174,110,78,28,25,8,13
2012-520,Roland Garros,Clay,128,G,20120527,115,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,105676,,LL,David Goffin,R,163,BEL,21.47296372,109,500,5-7 7-5 6-2 6-4,5,R16,174,12,1,125,76,62,31,21,7,8,4,8,150,87,56,37,21,9,13
2012-520,Roland Garros,Clay,128,G,20120527,116,105223,9,,Juan Martin Del Potro,R,198,ARG,23.67693361,9,2910,104607,7,,Tomas Berdych,R,196,CZE,26.69404517,7,4515,7-6(6) 1-6 6-3 7-5,5,R16,206,8,3,127,82,57,23,20,9,14,12,2,133,81,55,25,20,10,15
2012-520,Roland Garros,Clay,128,G,20120527,117,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,104719,20,,Marcel Granollers,R,190,ESP,26.12731006,23,1385,6-3 6-2 6-0,5,R16,111,0,2,70,50,40,13,12,3,3,0,4,79,55,33,5,11,8,14
2012-520,Roland Garros,Clay,128,G,20120527,118,104918,4,,Andy Murray,R,190,GBR,25.03764545,4,7500,104755,17,,Richard Gasquet,R,185,FRA,25.94387406,20,1600,1-6 6-4 6-1 6-2,5,R16,150,8,1,92,60,47,17,16,6,9,2,3,107,77,47,12,16,6,12
2012-520,Roland Garros,Clay,128,G,20120527,119,104597,12,,Nicolas Almagro,R,183,ESP,26.76796715,13,2255,104386,8,,Janko Tipsarevic,R,180,SRB,27.93155373,8,3110,6-4 6-4 6-4,5,R16,133,9,3,85,43,33,26,15,3,5,3,5,100,69,45,13,15,7,12
2012-520,Roland Garros,Clay,128,G,20120527,120,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104338,13,,Juan Monaco,R,185,ARG,28.16427105,15,1945,6-2 6-0 6-0,5,R16,106,2,0,65,45,31,15,10,2,2,0,0,61,44,21,3,10,2,10
2012-520,Roland Garros,Clay,128,G,20120527,121,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,104542,5,,Jo Wilfried Tsonga,R,188,FRA,27.11293635,5,4965,6-1 5-7 5-7 7-6(6) 6-1,5,QF,249,7,2,169,114,81,29,26,7,11,6,3,156,106,69,21,24,7,13
2012-520,Roland Garros,Clay,128,G,20120527,122,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,105223,9,,Juan Martin Del Potro,R,198,ARG,23.67693361,9,2910,3-6 6-7(4) 6-2 6-0 6-3,5,QF,194,11,1,138,80,55,35,23,6,10,6,4,135,80,59,17,21,10,18
2012-520,Roland Garros,Clay,128,G,20120527,123,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,104918,4,,Andy Murray,R,190,GBR,25.03764545,4,7500,6-4 6-7(3) 6-3 6-2,5,QF,225,3,5,141,90,61,20,19,10,15,3,1,158,84,50,29,20,9,19
2012-520,Roland Garros,Clay,128,G,20120527,124,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104597,12,,Nicolas Almagro,R,183,ESP,26.76796715,13,2255,7-6(4) 6-2 6-3,5,QF,166,10,1,101,67,56,17,15,4,4,4,1,104,66,46,17,14,3,6
2012-520,Roland Garros,Clay,128,G,20120527,125,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,103819,3,,Roger Federer,R,185,SUI,30.80355921,3,9790,6-4 7-5 6-3,5,SF,125,6,2,91,62,45,14,16,4,8,9,3,86,48,27,17,15,3,10
2012-520,Roland Garros,Clay,128,G,20120527,126,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,103970,6,,David Ferrer,R,175,ESP,30.15468857,6,4640,6-2 6-2 6-1,5,SF,106,2,1,65,39,33,15,11,2,2,1,3,66,37,19,12,12,3,10
2012-520,Roland Garros,Clay,128,G,20120527,127,104745,2,,Rafael Nadal,L,185,ESP,25.98494182,2,10060,104925,1,,Novak Djokovic,R,188,SRB,25.01848049,1,11800,6-4 6-3 2-6 7-5,5,F,229,4,4,118,73,45,24,19,3,10,3,4,123,73,45,22,20,8,17
2012-580,Australian Open,Hard,128,G,20120116,1,104925,1,,Novak Djokovic,R,188,SRB,24.65434634,1,13630,103893,,,Paolo Lorenzi,R,183,ITA,30.0862423,109,521,6-2 6-0 6-0,5,R128,92,4,1,62,45,33,8,10,4,5,0,5,61,32,18,2,10,4,13
2012-580,Australian Open,Hard,128,G,20120116,2,105053,,,Santiago Giraldo,R,188,COL,24.13689254,56,845,104970,,Q,Matteo Viola,R,,ITA,24.5284052,153,335,6-4 6-2 6-1,5,R128,101,0,1,62,38,29,17,12,2,3,2,4,80,47,26,12,13,9,15
2012-580,Australian Open,Hard,128,G,20120116,3,105147,,WC,Tatsuma Ito,R,180,JPN,23.66324435,117,500,103808,,,Potito Starace,R,188,ITA,30.50787132,62,800,6-3 4-6 6-3 6-4,5,R128,144,10,3,112,65,52,26,19,5,7,9,3,103,73,50,18,19,4,9
2012-580,Australian Open,Hard,128,G,20120116,4,103917,,,Nicolas Mahut,R,190,FRA,29.98494182,81,653,103285,29,,Radek Stepanek,R,185,CZE,33.13620808,31,1230,7-5 7-5 6-3,5,R128,160,8,4,111,66,52,17,17,6,9,3,3,102,70,42,13,16,10,16
2012-580,Australian Open,Hard,128,G,20120116,5,105683,23,,Milos Raonic,R,196,CAN,21.05407255,25,1460,103835,,,Filippo Volandri,R,183,ITA,30.36276523,72,696,6-4 6-0 6-2,5,R128,91,13,4,69,43,36,15,12,5,5,0,5,84,37,21,21,12,6,12
2012-580,Australian Open,Hard,128,G,20120116,6,104332,,,Philipp Petzschner,R,185,GER,27.81382615,63,780,104586,,,Lukas Rosol,R,196,CZE,26.48049281,69,701,6-0 6-0 6-2,5,R128,85,10,2,55,31,27,12,10,0,1,7,5,84,47,21,11,10,5,14
2012-580,Australian Open,Hard,128,G,20120116,7,103720,,WC,Lleyton Hewitt,R,180,AUS,30.89117043,181,265,105649,,,Cedrik Marcel Stebe,L,183,GER,21.27036277,83,652,7-5 6-4 3-6 7-5,5,R128,238,8,2,130,69,53,30,21,6,10,13,6,151,89,59,31,22,13,19
2012-580,Australian Open,Hard,128,G,20120116,8,104053,15,,Andy Roddick,R,188,USA,29.3798768,16,1880,104898,,,Robin Haase,R,190,NED,24.78028747,53,861,6-3 6-4 6-1,5,R128,103,13,1,78,56,41,14,13,4,5,7,6,76,40,27,13,13,7,13
2012-580,Australian Open,Hard,128,G,20120116,9,104386,9,,Janko Tipsarevic,R,180,SRB,27.56741958,9,2655,104098,,,Dmitry Tursunov,R,185,RUS,29.09514031,43,988,5-7 7-6(12) 6-3 6-4,5,R128,223,28,4,129,88,72,23,22,2,4,9,5,145,87,65,29,21,5,8
2012-580,Australian Open,Hard,128,G,20120116,10,105902,,WC,James Duckworth,R,183,AUS,19.98631075,250,191,105132,,Q,Jurgen Zopp,R,190,EST,23.80013689,148,359,6-3 6-4 6-4,5,R128,99,11,3,89,56,44,19,15,3,4,6,4,77,46,31,15,14,5,9
2012-580,Australian Open,Hard,128,G,20120116,11,104979,,Q,Andrey Golubev,R,185,KAZ,24.48733744,146,362,104022,,,Mikhail Youzhny,R,183,RUS,29.56057495,35,1105,7-5 6-7(4) 6-4 4-6 6-3,5,R128,293,12,10,196,122,80,31,27,15,22,7,6,189,117,73,31,26,10,20
2012-580,Australian Open,Hard,128,G,20120116,12,104755,17,,Richard Gasquet,R,185,FRA,25.5797399,18,1765,104312,,,Andreas Seppi,R,190,ITA,27.90143737,40,1015,6-3 3-6 6-3 6-1,5,R128,151,9,3,97,63,49,15,17,3,6,8,6,113,59,35,25,17,10,17
2012-580,Australian Open,Hard,128,G,20120116,13,103428,27,,Juan Ignacio Chela,R,190,ARG,32.38056126,29,1270,103188,,,Michael Russell,R,173,USA,33.71115674,97,578,7-6(3) 6-3 6-4,5,R128,186,5,1,118,72,44,29,16,6,11,3,7,116,72,40,21,15,7,14
